parameter_set_id,scenario_id,initial_branch,trial_id,stage_id,candidate_branch,line_loading_pu,P_flow,P_HF_D,P_HF_L,P_mis_r,P1,P2,P3,P_L,candidate_probability,selected,random_u,formula_status,parameter_status,calibration_status,note
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,22,0.0941313882204501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001512172414,0.001512172414,0,0.655614841147796,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,23,0.44305020502271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001532132434,0.001532132434,0,0.623374882083086,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,24,0.0655687643936659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001475246377,0.001475246377,0,0.155317707442154,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,25,0.548822172388474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001566064468,0.001566064468,0,0.52894515397785,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,26,0.251122618668712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001404388306,0.001404388306,0,0.246451107974866,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,27,0.795721891618119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001109978011,0.001109978011,0,0.116488994240136,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,28,0.535190678238495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001571054473,0.001571054473,0,0.651304258664072,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,29,0.099078671300846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016978006,0.0016978006,0,0.89726864228207,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,30,0.21746052706209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00174770065,0.00174770065,0,0.224642804451432,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,31,0.0683341101841675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001679836582,0.001679836582,0,0.27873012227652,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,32,0.165684225669958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001612970515,0.001612970515,0,0.344351526922499,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,33,0.709697000281514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001123950025,0.001123950025,0,0.846418109204633,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,34,0.621313340630398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001123950025,0.001123950025,0,0.637035251917216,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,35,0.653351442662463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001611972514,0.001611972514,0,0.807883947108997,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,36,0.14509252308059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001679836582,0.001679836582,0,0.725160674369531,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,37,0.708770582914823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001599996502,0.001599996502,0,0.29893111856515,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,38,0.574727774207931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001475246377,0.001475246377,0,0.862056806291439,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,39,0.627947987389031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001543110445,0.001543110445,0,0.291938793150478,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,40,0.307847675583741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00158802049,0.00158802049,0,0.620604819523615,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,41,0.61578884557256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001555086457,0.001555086457,0,0.163290239030076,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,42,0.448485134845309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001700794603,0.001700794603,0,0.461904997768522,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,43,0.158105581219144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001575046477,0.001575046477,0,0.901782380542035,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,44,0.243533542975639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001123950025,0.001123950025,0,0.933878854174965,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,45,0.489166444938391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001550096452,0.001550096452,0,0.82062212247485,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,1,46,0.59601146371266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001512172414,0.001512172414,0,0.260715083597364,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,2,0.107141961901022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001679836582,0.001679836582,0,0.721014733829682,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,4,0.792449246000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001543110445,0.001543110445,0,0.841338713849263,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,5,0.441975834928141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001575046477,0.001575046477,0,0.0740985352997853,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,6,0.0773368031820977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001645904548,0.001645904548,0,0.951382678558877,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,7,0.72182016349359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001532132434,0.001532132434,0,0.221142009938414,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,8,0.257135467705716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001132932034,0.001132932034,0,0.194800408565788,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,9,0.696132210754212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001713768616,0.001713768616,0,0.642268232375736,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,10,0.565961907114782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001679836582,0.001679836582,0,0.0204185362881291,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,11,0.595894509148453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001662870565,0.001662870565,0,0.586642692229454,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,12,0.718860249098029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001361474263,0.001361474263,0,0.921127834242827,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,13,0.783085331944579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001599996502,0.001599996502,0,0.974584161697346,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,14,0.578304830958323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001475246377,0.001475246377,0,0.136461747994997,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,15,0.441745524518712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001121954023,0.001121954023,0,0.741101172925067,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,16,0.468797746540774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001121954023,0.001121954023,0,0.901097893347671,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,17,0.443084606726607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001782630685,0.001782630685,0,0.121225701973294,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,18,0.648096663601433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001321554223,0.001321554223,0,0.690681738196416,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,19,0.485116269411815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001782630685,0.001782630685,0,0.00903141365245441,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,20,0.807707935040964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001650894553,0.001650894553,0,0.528713344643486,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,21,0.0900138839667108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001525146427,0.001525146427,0,0.685408299279165,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,22,0.0917899203554514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001512172414,0.001512172414,0,0.0486334876777912,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,23,0.44203955117978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001532132434,0.001532132434,0,0.423207908847725,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,24,0.183854839038062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001475246377,0.001475246377,0,0.805346317134497,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,25,0.716530825839423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001566064468,0.001566064468,0,0.916199353293787,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,26,0.228035133034967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001404388306,0.001404388306,0,0.0585596915309827,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,27,0.83826330824125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001109978011,0.001109978011,0,0.273140098744731,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,28,0.519660409312153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001571054473,0.001571054473,0,0.780449253301181,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,29,0.142346083590937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016978006,0.0016978006,0,0.825599129787258,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,30,0.869806448262725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00174770065,0.00174770065,0,0.696697365737433,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,31,0.819493238471134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001679836582,0.001679836582,0,0.5520490162259,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
benchmark_calibrated_seed,wind_speed_11_28,1,1,2,32,0.168441290808468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001612970515,0.001612970515,0,0.26813821672697,component_fields_missing_in_existing_trace,diagnostic_not_recomputed,benchmark_calibrated_not_original_paper_or_diagnostic,Existing trace exposes candidate_probability but not P_flow/P_HF_L/P1/P2 components.
